domain|cc|testID
www.lexpressmada.com|MG|2fd5a3e2-29a4-4fd4-b38c-2614d101b23c
www.lexpressmada.com|MG|640febf8-f4a8-4a46-8fd3-a459ea4497ae
www.lexpressmada.com|MG|ca44fcda-1cdc-4718-94e2-f5b758116fae
www.lexpressmada.com|MG|000afd75-8cae-49b8-a992-e9df426cbf5c
www.lexpressmada.com|MG|7904a7f2-2c32-4b6f-9026-57091f103947
www.lexpressmada.com|MG|595297df-6ebb-4835-aa44-aaa0582169fc
www.lexpressmada.com|MG|53770fe8-7122-490d-8bb6-bf679b5a8fe7
www.lexpressmada.com|MG|ef38893b-20c5-46cd-a033-bd6f8f44e2fa
www.libyanewstoday.com|LY|849ffc16-a5e5-4336-856f-eaaea8a412a4
www.libya-today.com|LY|11bed4b5-08a7-4796-a28e-156c07f20cde
www.libyanewstoday.com|LY|904f75e4-46cc-4d50-87e5-5ae6299c4ae1
www.libya-today.com|LY|21c8c752-bbf8-44ba-b71d-7767f65ad6aa
www.libyanewstoday.com|LY|d9f6f4d9-3a20-4e8e-b85f-1fd776961646
www.libyanewstoday.com|LY|7e6f49e2-41c5-410c-bb80-ef587b7d5068
www.libyanewstoday.com|LY|b480f87e-264e-4cf1-8ec3-05fcd001d8a3
www.libyanewstoday.com|LY|331fc835-8951-4e27-b5fe-570f2816fe15
www.libya-today.com|LY|a9ecec33-f4be-41e9-90de-44a4b6204e76
www.libyanewstoday.com|LY|445d2f77-5dbb-4067-82e8-2c23db347df2
www.libya-today.com|LY|4ce799f2-601b-4d8b-8ffa-6f4f3bc89bc4
www.libya-today.com|LY|58b7a48c-1fd3-41ea-8af5-ea699ead3998
www.libyanewstoday.com|LY|442c20b7-f52f-49d3-a258-62cab2432660
www.libyanewstoday.com|LY|f0fe22fb-4612-438f-99e7-c475fc4f13c8
www.libya-today.com|LY|8bdd679f-fef1-410c-bdfa-aba05fa6e3f9
www.youm7.com|EG|7cbcbfb9-0f2c-462c-9427-293bc727e2e9
www.youm7.com|EG|afc08afe-2af6-427e-a9cc-2f01c074122c
www.youm7.com|EG|64f736c0-eef4-480f-81d4-48ef8e75227d
www.masralarabia.com|EG|93a0f2f3-4996-4429-85d2-f97159d34dd3
www.youm7.com|EG|81583949-667e-4f6d-b4a1-f14d1220d126
www.youm7.com|EG|db021c25-7ab9-4525-93d0-d10f34e2cc8d
www.masralarabia.com|EG|07ea76bc-bd5d-4dec-a55f-08158e13ffd0
www.masralarabia.com|EG|457bd0ce-7c0f-4295-a09c-76b0c45f0ef1
www.youm7.com|EG|5b82b205-85c1-42d9-b978-e5f0f85911d9
www.youm7.com|EG|0d6b72ec-8af6-48ed-9e37-ecb68a0e2527
www.masralarabia.com|EG|0d79e400-c204-49db-97dd-25bbe94e9d87
www.youm7.com|EG|a8004c5b-7dda-48cc-a3ee-2da47e4d3868
www.masralarabia.com|EG|4b4b931f-89b0-4a7d-ae53-f62ad96fa4e4
www.masralarabia.com|EG|84faea6c-0ada-44a4-86bb-1f7b7c2d5464
www.masralarabia.com|EG|2264bfe5-cfb7-4f72-bd52-f276c36d497e
www.thecitizen.co.tz|TZ|88fd02ae-f717-4939-b743-f5d8c626822e
www.theeastafrican.co.ke|TZ|dbe41bbd-e25b-417e-9ee1-1019d16e934a
www.mwanaspoti.co.tz|TZ|925434b9-1356-41ad-bd2f-25a488ec29de
www.thecitizen.co.tz|TZ|d4b8da77-7bd4-4344-92d0-87fc5d2cfdcc
www.theeastafrican.co.ke|TZ|f6cd4a44-efdf-4649-95a0-ab1332053e6b
www.mwananchi.co.tz|TZ|418fdd48-117c-4992-8916-e031f08fe947
www.mwananchi.co.tz|TZ|5c1415b5-fa85-40d8-8e50-986557965fed
www.mwananchi.co.tz|TZ|e8dd90db-ceb1-415b-bb4e-447d676c995b
www.mwananchi.co.tz|TZ|4dfec819-385e-4e9b-8a73-8c1a6ba34d13
www.thecitizen.co.tz|TZ|1d5faabd-6693-493e-99f5-ca4150f0b82b
www.mwananchi.co.tz|TZ|41ba5f59-d31b-4d1a-a798-651b1e7189ce
www.thecitizen.co.tz|TZ|d8fd72a1-bebc-45ee-b9da-0e946d45a3f0
www.thecitizen.co.tz|TZ|508a3447-83c8-46b6-8fb1-43c3551282ec
www.theeastafrican.co.ke|TZ|33d2b9f9-cc41-4451-bcc2-81bb95438db9
www.mwananchi.co.tz|TZ|aeac5e1b-1ff7-4b1a-aed7-177a035bbc0e
www.newera.com.na|NA|22fda04f-f6e4-40d3-9c70-d5804856ea12
www.newera.com.na|NA|eef426d2-2466-4204-bd38-cb261d45bb40
www.newera.com.na|NA|96e642e5-7a75-4655-9bfd-482d84bd1f79
www.newera.com.na|NA|5bf5d9df-3b2a-4648-ac4c-b1a485030c82
www.newera.com.na|NA|ecdb9771-1c99-4050-878d-c697d8241988
www.newera.com.na|NA|04039758-d248-447c-974b-2a73a5e0a6f0
www.newera.com.na|NA|f221b25a-cb79-4ced-97e3-e652ee7aad08
www.newera.com.na|NA|3fc0447e-7ea5-4827-b500-5dceba84cb4e
www.newera.com.na|NA|67e807f7-8ba7-4c55-8a69-e5107565cb7c
www.newera.com.na|NA|0d57fdfa-42a6-4591-955c-6b84cfc49507
www.portaldeangola.com|AO|9bc1b94f-294b-48c5-9f4f-21c0b3d6d34d
www.voaportugues.com|AO|6f8b5a0f-5ac2-47f2-b0c3-c865c9a47225
www.portaldeangola.com|AO|a61a0c6d-5f66-4c3b-a47d-4d7ed6f64193
www.voaportugues.com|AO|adbfdc25-9387-43ae-ba65-42eef5a3b10e
www.portaldeangola.com|AO|33ed83a6-40a6-4424-9395-6477da8ae298
www.voaportugues.com|AO|7bb23bac-34b0-40cc-ac83-39962a7019d7
www.portaldeangola.com|AO|f056e3b6-ebd9-44ca-8c5e-dffe3a958be9
www.portaldeangola.com|AO|510a9f2f-71d7-4292-9c80-536b54af6dee
www.portaldeangola.com|AO|2d91ee9c-68cd-42ac-a467-80415421e5e7
www.voaportugues.com|AO|113c1086-3492-47ec-a313-dee7ba4b6769
www.voaportugues.com|AO|3f6d24f6-6af6-4f6a-abc9-487a97a1b3ab
www.voaportugues.com|AO|f711b094-c041-40a0-b872-062e026e9b40
www.voaportugues.com|AO|1121e624-4700-4c51-9e86-ea3ebd7c3e93
www.portaldeangola.com|AO|3bf87684-4fac-4c49-9030-1371af165b3f
www.portaldeangola.com|AO|fbc01af4-5556-4b08-9f98-bde78a30d2c6
www.realites.com.tn|TN|61094ae0-b171-4ca7-aa89-3dadd0cc1af2
www.realites.com.tn|TN|76d4b908-6704-4ce9-bd98-374df3ff93c6
www.realites.com.tn|TN|cd1ebb87-bac1-4f7c-a801-bfbdcfc61579
www.realites.com.tn|TN|70ebdf5d-035f-463c-8d77-cf45c6af8d0b
www.realites.com.tn|TN|136fe4b3-394a-4cd9-861d-c5811bf002a2
www.realites.com.tn|TN|49d10dff-3821-4172-b921-485d28b10783
www.realites.com.tn|TN|649c575f-f320-429e-99e3-f73ccec435b9
www.realites.com.tn|TN|eff44d4f-2cc2-431a-8fbd-4237658d4207
www.realites.com.tn|TN|6a0f3b70-b3e2-4ac0-8656-02b1300c711c
www.realites.com.tn|TN|8d064419-21cf-4f3f-b46b-e0cd1c678681
www.sahara-update.org|EH|1b9479c2-6f0f-456e-96c5-20c20d457b5b
www.sahara-update.org|EH|05500704-1f8b-4690-911a-245dec1f22bc
www.stpdigital.net|ST|ad7b6569-7df0-4d34-bde7-ef78ffb04e6e
www.stpdigital.net|ST|1a7dae50-fa84-4cf0-abdf-692b77720055
www.stpdigital.net|ST|389d8292-860b-4e16-b8a0-a29a35ea8158
www.stpdigital.net|ST|3543daaf-3ab3-482a-bca2-45f46a88f7b3
www.stpdigital.net|ST|8a03c5fe-7e15-4fa2-a66c-dcf82f113c29
www.stpdigital.net|ST|552127cd-b018-4af5-87b3-313966c6a7ff
www.stpdigital.net|ST|7d037a19-5cae-4c95-80c7-7069ed920f42
www.stpdigital.net|ST|4b3a6ea6-839b-45f9-a982-dd9f580ff456
www.stpdigital.net|ST|ea640169-aec2-4355-80b6-a8a487478156
www.stpdigital.net|ST|1c70ac86-1636-425d-9db5-38d36139c2f1
