domain|cc|testID
www.voazimbabwe.com|ZW|dc3b499c-4dc9-45cf-ae68-7cc902179a4c
www.southerneye.co.zw|ZW|46f4aee1-bf14-487c-aaca-a4d1436a7f70
www.voandebele.com|ZW|cbffd553-e24a-48fb-b7c0-9b11dd0fe88a
www.bizday.co.zw|ZW|d0770d98-942a-44af-bf2f-b9da8e3b61b3
www.zimbabwenews.net|ZW|FAILED
www.techzim.co.zw|ZW|d8d591ea-4349-4c18-9001-ff452bc4f99b
www.southerneye.co.zw|ZW|577ff56e-8f1e-48ea-84c3-0e710223556b
www.southerneye.co.zw|ZW|97d3937f-aa6e-4577-bb23-49e07a948ad6
www.herald.co.zw|ZW|a61b9882-bc92-45fb-943d-e691f02fe578
www.southerneye.co.zw|ZW|d547b549-fb88-4905-806e-f44926ac367e
www.zimbabwesituation.com|ZW|9a7f809d-149c-4165-9a71-bbf713435bfe
www.bizday.co.zw|ZW|adb2b614-ce5b-4df3-bdaa-4b29307360a5
www.technomag.co.zw|ZW|c952df8f-91b1-402a-96be-f83f3e455538
www.herald.co.zw|ZW|b0c07ec9-79dc-4df1-a0d7-3934487ede43
www.herald.co.zw|ZW|a8bd93eb-b26e-4677-a273-50ac7ab21e5e
randburgsun.co.za|ZA|17104fcd-9ef8-404d-808b-ec8c55bed742
germistoncitynews.co.za|ZA|e49d9e74-88cc-40f6-947d-faa96435b81b
www.heraldlive.co.za|ZA|67310bc4-c5c3-44fc-834e-9c5083dbf38e
highwaymail.co.za|ZA|f249e537-04e6-4f73-a36f-50b04ef3a3e1
randburgsun.co.za|ZA|8c32c474-a73f-4db5-8e92-a7b96b5cbdb1
lowvelder.co.za|ZA|cd8401bb-2758-40f5-95fd-a4423119a235
ladysmithgazette.co.za|ZA|a120831d-35ac-4576-acb8-841ac1a7b74d
www.dailymaverick.co.za|ZA|44a34ea9-4dbf-4dd9-8957-e18230afb42c
northcliffmelvilletimes.co.za|ZA|66d8d953-a4cb-4ecd-9062-f1f1ce4a74c9
kemptonexpress.co.za|ZA|c0d112b5-fcd8-41a5-a8a7-6b3329167803
www.kwevoel.co.za|ZA|e126d84d-e389-46ca-8942-8c474d1359d9
kemptonexpress.co.za|ZA|0a622258-2ed6-45fc-ba98-8a878f9c6b5f
northeasterntribune.co.za|ZA|71b9abcd-8e91-4861-8ca5-202cfed08581
southcoastsun.co.za|ZA|e508a418-b6e2-4451-b365-035033c1d6c5
risingsunchatsworth.co.za|ZA|7fad7063-1ecb-4481-9a7f-4c147cd864c1
guineenews.org|GQ|d7afb080-8131-4cce-91be-dea6903aa62a
guineenews.org|GQ|9fa01a46-d9d1-469d-8077-d081953eed29
aminata.com|GQ|66051f5a-1f00-4d6c-9272-0c10269575bd
guineenews.org|GQ|b16c34a2-f30c-49f1-80d3-cb0c71be5bf3
guineenews.org|GQ|ee8ec064-e574-48b8-b873-81c034604ded
www.guinee7.com|GQ|6f1d8bdd-04e5-417d-9f85-e554a736073c
aminata.com|GQ|793a1d46-db58-46e1-a3a2-5f535dc8dddc
aminata.com|GQ|e1bf4e97-2097-4373-94e0-72deb409862e
guineenews.org|GQ|02d8ba71-9061-4018-afd6-07dabe1ef60b
aminata.com|GQ|912adcc8-1ca0-4cf1-85c1-88066273b25e
aminata.com|GQ|5e9d53d9-1e23-40ab-aeec-114765b22f77
www.guinee7.com|GQ|ce1a0665-a10d-4d45-bb29-cbbb8bdacc36
guineenews.org|GQ|45a9d7df-5b9c-4ef4-b382-ecde69f37f6f
guineenews.org|GQ|6cc29ac4-5f08-406d-afee-e1b25e6b4359
aminata.com|GQ|2fbb2ff6-faae-4806-ae67-68cc0b6d835d
www.ondoevents.com|NG|f23469fd-49c6-4b98-8cdd-0bbb0565bbca
www.nan.ng|NG|922867e1-20e0-47d7-99d4-b268ccf7e4ca
flashpointnews.wordpress.com|NG|cb66d223-0532-4c71-8501-122b44c92bd3
worldstagegroup.com|NG|a0b55425-e9e4-41ad-b9cd-f3268d199a48
dailystar.com.ng|NG|d8391806-d87e-4111-a97f-c26c547bf27b
worldstagegroup.com|NG|c455aef0-071b-4af8-8645-5f97d101cd46
dailypost.ng|NG|59a3e94f-5468-4d08-9e8a-20d145d352dd
thenationonlineng.net|NG|30c73529-9908-42d2-8b32-58031e2792f5
worldstagegroup.com|NG|20c3b050-5bfa-4bb2-8f7e-b6e76438f532
www.peoplesdailyng.com|NG|b0f0fb3d-6ed8-4bab-aa0d-49621f79f8da
