domain;cc;ProbeInfo;TestDateTime;StatusCode;StatusText;DNSLookupTime;Destination;HTTPStatus;InitialConnection;NumberOfRequests;PageLoadTime;SSLNegotiationTime;TTFB;TotalDownloadedBytes
randburgsun.co.za;ZA;{'ASN': 30844, 'CityName': '', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '41.60.203.27', 'GeolocationAccuracy': 10000, 'IPAddress': '41.175.148.17', 'Latitude': -29, 'Longitude': 24, 'Network': 'NEOTEL', 'NetworkID': 60328, 'Platform': 'ANDROID', 'ProbeID': '173c90f7-d295-40bd-9035-30fa7bf1da74', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1193;0;1116;1001
randburgsun.co.za;ZA;{'ASN': 37168, 'CityName': '', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '41.50.81.0', 'GeolocationAccuracy': 1000, 'IPAddress': '41.50.81.23', 'Latitude': 27.9883287, 'Longitude': 27.9883287, 'Network': 'CELLC-20091211', 'NetworkID': 63964, 'Platform': 'ANDROID', 'ProbeID': 'bc653b5d-728c-49b4-9fa1-748e7f64115c', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1682;0;1584;1001
randburgsun.co.za;ZA;{'ASN': 37542, 'CityName': 'Schweizer-Reneke', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '209.203.9.5', 'GeolocationAccuracy': 10000, 'IPAddress': '160.19.128.133', 'Latitude': -27.1833, 'Longitude': 25.3333, 'Network': 'Wasp-SA-data', 'NetworkID': 70720, 'Platform': 'ANDROID', 'ProbeID': 'dcbe9931-4830-41cb-af2d-a7c7101e0f7f', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1819;0;1151;1001
randburgsun.co.za;ZA;{'ASN': 36937, 'CityName': 'Cape Town', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '41.164.26.0', 'GeolocationAccuracy': 1000, 'IPAddress': '41.164.26.132', 'Latitude': 18.3953938, 'Longitude': 18.3953938, 'Network': 'Neotel_WCape', 'NetworkID': 68733, 'Platform': 'ANDROID', 'ProbeID': '5bc0bc42-3070-462a-86a8-0424102467a9', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1579;0;1015;1001
randburgsun.co.za;ZA;{'ASN': 5713, 'CityName': 'Johannesburg', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.25.7.0', 'GeolocationAccuracy': 2384, 'IPAddress': '196.25.7.122', 'Latitude': 22.5907186, 'Longitude': 22.5907186, 'Network': 'IPNET-CSTR-WN-NDN', 'NetworkID': 92009, 'Platform': 'ANDROID', 'ProbeID': '5127835e-2780-4e63-bb8b-87e4b8254b63', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1869;0;1735;1001
randburgsun.co.za;ZA;{'ASN': 37457, 'CityName': 'Alberton', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.43.42.229', 'GeolocationAccuracy': 1000, 'IPAddress': '105.228.21.130', 'Latitude': 28.2665738, 'Longitude': 28.2665738, 'Network': 'Telkom_Internet_Broadband_105_228', 'NetworkID': 61693, 'Platform': 'ANDROID', 'ProbeID': '42040cbf-a564-4c44-90fb-4420d2eb9f02', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1483;0;1433;1001
randburgsun.co.za;ZA;{'ASN': 37457, 'CityName': 'Pretoria', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.43.45.229', 'GeolocationAccuracy': 1000, 'IPAddress': '105.184.145.188', 'Latitude': 28.2884745, 'Longitude': 28.2884745, 'Network': 'Telkom_Internet_Broadband_105_184', 'NetworkID': 60766, 'Platform': 'ANDROID', 'ProbeID': '2250e14a-a210-4479-a625-d4744b69d43e', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;728;0;676;1001
randburgsun.co.za;ZA;{'ASN': 37457, 'CityName': 'Durban', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.43.46.230', 'GeolocationAccuracy': 1000, 'IPAddress': '105.184.168.223', 'Latitude': 25.4597059, 'Longitude': 25.4597059, 'Network': 'Telkom_Internet_Broadband_105_187', 'NetworkID': 67265, 'Platform': 'ANDROID', 'ProbeID': 'e88fb4ea-fa93-4bc4-b8b2-6782c3fd8c00', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;992;0;919;1001
randburgsun.co.za;ZA;{'ASN': 36994, 'CityName': 'Johannesburg', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '', 'GeolocationAccuracy': 10000, 'IPAddress': '105.247.135.247', 'Latitude': -26.2309, 'Longitude': 28.0583, 'Network': 'Vodacom_ENS', 'NetworkID': 63587, 'Platform': 'ANDROID', 'ProbeID': '3b388158-a36f-4e0b-bade-64d6916ca408', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;966;0;900;1001
randburgsun.co.za;ZA;{'ASN': 10474, 'CityName': 'Johannesburg', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.28.75.203', 'GeolocationAccuracy': 10000, 'IPAddress': '197.91.181.114', 'Latitude': -26.2309, 'Longitude': 28.0583, 'Network': 'OPTINET-18-20140304', 'NetworkID': 62355, 'Platform': 'ANDROID', 'ProbeID': '6a41d05a-7d08-4034-8e50-bfabe2b95583', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1221;0;1145;1001
germistoncitynews.co.za;ZA;{'ASN': 37457, 'CityName': 'Pretoria', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.43.45.229', 'GeolocationAccuracy': 1000, 'IPAddress': '105.184.145.188', 'Latitude': 28.2884745, 'Longitude': 28.2884745, 'Network': 'Telkom_Internet_Broadband_105_184', 'NetworkID': 60766, 'Platform': 'ANDROID', 'ProbeID': '2250e14a-a210-4479-a625-d4744b69d43e', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/germistoncitynews.co.za/181509/mandatory-recycling-to-be-enforced-in-july/amp;200;0;0;1002;0;947;1015
germistoncitynews.co.za;ZA;{'ASN': 37153, 'CityName': 'Johannesburg', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '129.232.243.34', 'GeolocationAccuracy': 10000, 'IPAddress': '129.232.243.34', 'Latitude': -26.2309, 'Longitude': 28.0583, 'Network': 'Hetz-C0573274917', 'NetworkID': 86052, 'Platform': 'ANDROID', 'ProbeID': '86d43633-ded8-4c00-9242-37d7ac6b52a6', 'Version': '3.3.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/germistoncitynews.co.za/181509/mandatory-recycling-to-be-enforced-in-july/amp;200;0;0;1943;0;1816;1015
germistoncitynews.co.za;ZA;{'ASN': 5713, 'CityName': 'Springs', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '', 'GeolocationAccuracy': 1000, 'IPAddress': '41.148.49.63', 'Latitude': 27.940407, 'Longitude': 27.940407, 'Network': 'TELKOM-DCNET-HOSTING', 'NetworkID': 65207, 'Platform': 'ANDROID', 'ProbeID': '633c2160-62b8-4313-a1bf-e840ec766bc2', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/germistoncitynews.co.za/181509/mandatory-recycling-to-be-enforced-in-july/amp;200;0;0;1943;0;1816;1015
germistoncitynews.co.za;ZA;{'ASN': 37168, 'CityName': 'Johannesburg', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '197.234.241.36', 'GeolocationAccuracy': 1000, 'IPAddress': '41.50.49.71', 'Latitude': 27.9349067, 'Longitude': 27.9349067, 'Network': 'CELLC-20091211', 'NetworkID': 63964, 'Platform': 'ANDROID', 'ProbeID': 'e6273a23-1095-436f-acec-f92ebc950a7e', 'Version': '3.8.0.0'};2018-07-13;200;OK;0;https://www.google.com/amp/s/germistoncitynews.co.za/181509/mandatory-recycling-to-be-enforced-in-july/amp;200;0;0;1628;0;1535;1015
